id,created_at,ratee,rater,date,rating,athleticism_rating,rolling_rating,awareness_rating,decision_rating,effort_rating,comments,status
3056,2024-07-31 20:58:44,535,602,2024-07-31,4.0,,,,,,Actually a really good shift with Sabalenka challenging,Complete
3055,2024-07-31 20:58:03,672,602,2024-07-31,3.0,,,,,,Surprisingly mediocre shift,Complete
3054,2024-07-31 20:48:27,675,581,2024-07-31,3.0,,,,,,Good showing of hands on grandstand. Quick reaction,Complete
3053,2024-07-31 20:42:57,663,581,2024-07-31,1.0,,,,,,Continues to try to pick up balls by kicking them on grandstand. He has been repeatly told before to not kick the balls,Complete
3052,2024-07-31 20:42:40,672,600,2024-07-31,3.0,3.0,,2.0,2.0,3.0,Great effort and speed. Solid rook. Not quite at the next level,Complete
3051,2024-07-31 20:38:47,683,581,2024-07-31,5.0,5.0,5.0,5.0,5.0,5.0,Ali looked so cute and fun on the court - I've never seen a cuter ball kid in my life. She deserves the world- Alexis,Complete
3050,2024-07-31 20:17:20,630,575,2024-07-31,3.0,3.0,3.5,3.0,3.0,4.0,Should be more aggressive and decisive when going for balls. Could be a little more aware of the back he’s rolling to when when rolling balls down to them so he can roll it at the proper speed,Complete
3049,2024-07-31 20:07:42,659,575,2024-07-31,1.0,1.5,1.0,1.0,2.5,2.5,Should be much faster rolling balls down especially at this point in the tournament. Can be quicker to come in and get umbrellas up on change overs. Freeze frame.,Complete
3048,2024-07-31 18:51:54,597,590,2024-07-30,4.0,,,,,,Wears glasses on court,Complete
3047,2024-07-31 18:51:34,520,590,2024-07-30,4.0,,,,,,Mid,Complete
3046,2024-07-31 18:51:12,634,590,2024-07-30,3.5,,,,,,Solid back.,Complete
3045,2024-07-31 18:50:29,669,590,2024-07-30,2.5,2.0,,,,,"Little slow. Looks like John Chen but slightly more handsome ;)
Doesn’t have the same Thunder Hands as John Chem however.",Complete
3044,2024-07-31 18:48:26,669,592,2024-07-30,2.0,2.0,1.0,1.0,2.0,2.0,Needs to look around more at the other ballkids more and be more aware of where the balls are at. Bouncy rolls.,Complete
3043,2024-07-31 18:48:14,626,590,2024-07-30,4.5,4.5,4.5,4.5,4.5,4.5,Feels like an experienced vet. Doesn’t necessarily do all the leadership stuff but definitely helps to run things on court at the net and makes everything very comfortable,Complete
3042,2024-07-31 18:46:48,525,590,2024-07-30,4.5,,,,,,"Great hands (that sounds kinda weird now, but probably because I’m sitting next to Sir Officer Chen, and he makes me uncomfortable sometimes…)",Complete
3041,2024-07-31 18:46:01,621,592,2024-07-31,4.0,3.5,3.0,4.0,3.5,4.0,Pretty solid for all 3 shifts. Struggles with fast balls rolled from the net.,Complete
3040,2024-07-31 18:44:59,511,590,2024-07-31,2.5,,,,,,,Complete
3039,2024-07-31 18:44:53,679,590,2024-07-31,2.5,,,,,,Good rookie!,Complete
3038,2024-07-31 18:44:51,679,590,2024-07-31,2.5,,,,,,Good rookie!,Complete
3037,2024-07-31 18:44:49,525,592,2024-07-31,4.0,3.5,3.0,3.0,4.0,4.0,"Shift 3:
Solid overall. Good hands. Forgot to bring balls in for new balls. Could work on rolling the balls faster and less bouncy",Complete
3036,2024-07-31 18:44:39,549,590,2024-07-31,3.0,,,,,,,Complete
3035,2024-07-31 18:44:32,670,590,2024-07-31,2.5,,,,,,,Complete
3034,2024-07-31 18:43:40,620,590,2024-07-31,3.0,3.0,3.0,2.5,2.5,3.5,Responds well to feedback,Complete
3033,2024-07-31 18:43:24,681,592,2024-07-31,2.5,3.0,1.5,1.0,1.0,3.0,"Shift 3:
Still pretty solid, but needs to work on his decision on when to cross court and getting balls down to serving side faster. Runs across court for no reason.",Complete
3032,2024-07-31 18:41:40,667,592,2024-07-31,1.5,2.0,0.5,1.0,0.5,2.0,"Shift 3:
rolled the ball the wrong way.",Complete
3031,2024-07-31 18:40:46,535,592,2024-07-31,3.0,2.0,1.0,2.0,2.0,3.0,"Shift 3:
forgot new balls. Fumbling balls. Bouncy rolls",Complete
3030,2024-07-31 18:39:53,667,592,2024-07-31,1.0,2.0,1.0,1.0,1.0,2.0,"Shift 2:
still needs to send the balls down quicker after getting the ball",Complete
3029,2024-07-31 18:39:16,554,590,2024-07-31,3.5,4.0,3.5,3.5,3.5,4.0,,Complete
3028,2024-07-31 18:38:23,681,592,2024-07-31,3.0,3.0,2.0,1.5,2.0,3.0,"Shift 2:
left a ball at the receiving side, but caught himself after he took a late glimpse to the other side",Complete
3027,2024-07-31 18:38:19,616,590,2024-07-31,2.5,2.0,2.5,3.0,,,,Complete
3026,2024-07-31 18:37:08,535,592,2024-07-31,2.5,2.0,2.0,2.0,2.0,3.0,"Shift 2:
needs to get umbrellas up faster",Complete
3025,2024-07-31 18:35:14,667,592,2024-07-31,1.5,2.5,1.0,1.0,1.0,2.0,"Shift 1:
did not pay attention to even service change. Back had to run down and roll it. Rolled near the players foot. Holding onto balls when they should be instantly rolling it",Complete
3024,2024-07-31 18:34:06,535,592,2024-07-31,3.0,2.5,1.5,1.5,1.5,3.5,"Shift 1:
forgot new balls. Needs to stop going for balls that are clearly not his to get.",Complete
3023,2024-07-31 18:32:24,622,592,2024-07-31,3.0,3.0,2.0,1.0,2.0,3.0,"Shift 1:
forgot new balls",Complete
3022,2024-07-31 18:31:19,681,592,2024-07-31,3.0,3.5,2.0,3.0,1.5,3.5,"Shift 1:
needs to learn to cover for his net partner when they’re busy getting another ball. Holding onto balls when they should be instantly rolling it",Complete
3021,2024-07-31 18:29:43,515,592,2024-07-31,3.5,3.5,2.5,2.0,1.5,3.5,"Shift 1:
Needs to make sure back partner is ready for balance.",Complete
3020,2024-07-31 16:52:03,672,591,2024-07-31,4.0,,,,,,Great net. Covered for rookie net on my team a good amount today. Great rolls.,Complete
3019,2024-07-31 16:45:16,536,591,2024-07-31,4.0,,,,,,Solid back performance today. Gives good feedback. Future captain potential.,Complete
3018,2024-07-31 16:41:42,663,591,2024-07-31,2.0,,2.0,2.0,2.0,,Rolls are extremely inconsistent. One is nice and low and the next is a 2-bounce roll to the net. Holds balls on the wrong side when should roll the balls down. Sometimes the balls get stuck with him for 1 - 2 points.,Complete
3017,2024-07-31 16:37:44,664,591,2024-07-31,2.0,,,2.0,,,Needs to look both ways at net. There were multiple times I wanted to roll to him but couldn't or the ball would get stuck at the net when it had time to go down to the right end. Good rolls. Not decisive at net.,Complete
3016,2024-07-31 16:27:38,682,601,2024-07-31,3.0,3.0,3.0,3.0,3.0,3.0,Needs to be more aggressive,Complete
3015,2024-07-31 16:27:07,676,601,2024-07-31,3.5,4.0,3.5,3.5,3.5,4.0,Aware. Good shift.,Complete
3014,2024-07-31 16:25:55,611,601,2024-07-31,3.5,3.0,3.0,3.0,3.5,3.5,,Complete
3013,2024-07-31 16:23:49,513,601,2024-07-31,4.0,4.0,4.5,4.5,4.5,4.0,Great shift,Complete
3012,2024-07-31 16:23:00,597,601,2024-07-31,4.5,4.0,4.5,4.5,4.5,4.5,Good at net,Complete
3011,2024-07-31 16:22:32,680,601,2024-07-31,4.5,4.5,4.5,4.5,4.5,4.5,Really good. Very impressed.,Complete
3010,2024-07-31 16:21:21,565,601,2024-07-31,4.0,4.0,4.0,3.5,3.5,4.0,Great shift. Could be more aware.,Complete
3009,2024-07-31 16:20:55,656,601,2024-07-31,3.5,4.0,4.0,3.5,3.5,4.0,Good shift. Very aware.,Complete
3008,2024-07-31 16:20:31,584,592,2024-07-30,3.0,1.0,1.0,4.0,4.0,2.0,Typical Deb. Knows what he’s doing but his body can’t keep up.,Complete
3007,2024-07-31 16:19:44,620,592,2024-07-30,3.5,4.5,3.5,4.0,3.5,4.5,Great. I’m scared he’s gonna trip and fall with how fast he’s running,Complete
3006,2024-07-31 16:19:08,534,601,2024-07-31,3.0,3.0,3.5,3.5,3.5,3.0,Solid.  Could see improvements could be made.,Complete
3005,2024-07-31 16:18:55,647,592,2024-07-30,0.5,0.5,0.5,0.5,0.5,0.5,"Shift 5 grandstand:
fumble balls. Doesn’t stand up straight. Broke freeze frame. Slow. Zero effort",Complete
3004,2024-07-31 16:18:21,524,601,2024-07-31,4.0,4.0,4.5,4.5,4.5,4.5,Solid shift. Pays great attention,Complete
3003,2024-07-31 16:17:52,611,592,2024-07-30,3.0,2.0,1.0,3.0,1.0,3.0,"Shift 5 grandstand:
Ran for a ball at the net during a even game service change leaving balls stranded at the receiving side",Complete
3002,2024-07-31 16:16:36,675,592,2024-07-30,1.5,1.0,1.0,0.5,1.0,2.0,"Shift 5:
Forgot to send balls down during a tiebreak.",Complete
3001,2024-07-31 16:15:59,661,600,2024-07-31,2.5,,,2.5,2.5,,Still a bit hesitant and seems unsure at times. Would like to see her be more definitive.,Complete
3000,2024-07-31 16:15:24,684,592,2024-07-30,3.0,4.0,3.5,1.0,3.5,3.0,"Shift 5 grandstand:
left a ball stranded at the back. Once again not paying attention. was watching the back receive the balls he rolled instead of noticing the ball the player hit to him, ultimately losing the ball.",Complete
2999,2024-07-31 16:14:24,616,592,2024-07-30,2.5,2.0,2.5,2.0,2.0,3.5,"Shift 4 stadium :
Forgot to send balls down during a tiebreak.",Complete
2998,2024-07-31 16:12:38,668,600,2024-07-31,3.5,3.5,3.5,3.5,3.5,3.5,Solid shift on stadium. Good all around,Complete
2997,2024-07-31 16:12:35,668,600,2024-07-31,3.5,3.5,3.5,3.5,3.5,3.5,Solid shift on stadium. Good all around,Complete
2996,2024-07-31 16:09:59,675,600,2024-07-31,3.5,3.0,4.0,3.5,3.5,3.5,Solid shift on stadium. Solid rook. Doesn’t yet have the next level of attention to detail yet,Complete
2995,2024-07-31 16:09:03,666,600,2024-07-31,3.5,3.5,3.5,3.5,3.5,3.5,Had a good shift on stadium. Nothing stood out. Solid rook,Complete
2994,2024-07-31 15:51:56,664,602,2024-07-31,1.5,,,,,,Did not know which way to roll balls,Complete
2993,2024-07-31 15:43:47,661,603,2024-07-31,3.0,,,,,,Better than the average newbie. 3.5 stars but my phone doesn't do that. Doesn't have the same expectations about net partner as an experienced net but really good,Complete
2992,2024-07-31 15:31:41,564,603,2024-07-31,4.0,,,,,,"Always on top of things, Great hands",Complete
2991,2024-07-31 15:31:16,654,603,2024-07-31,4.0,,,,,,"On top of things, hustles everywhere. Love him",Complete
2990,2024-07-31 15:30:48,614,603,2024-07-31,3.0,,,,,,"Great hands, needs prompting at some even game ball switches and definitely during tiebreaks",Complete
2989,2024-07-31 15:30:27,609,602,2024-07-31,3.5,,,,,,Does it all right,Complete
2988,2024-07-31 15:29:37,552,603,2024-07-31,5.0,,,,,,Super duper amazing. Prepared for anything!,Complete
2987,2024-07-31 14:44:35,684,581,2024-07-31,4.0,,,,,,,Complete
2986,2024-07-31 14:04:29,619,602,2024-07-31,4.0,,,,,,Has really good leadership.,Complete
2985,2024-07-31 13:50:14,627,602,2024-07-31,3.0,,,,,,Didn't do player first on a let,Complete
2984,2024-07-31 13:45:11,582,602,2024-07-31,3.5,,,,,,See the best in people and still good on court,Complete
2983,2024-07-31 13:44:46,592,602,2024-07-31,5.0,,,,,,Might be the best captain we have,Complete
2982,2024-07-31 13:44:27,622,602,2024-07-31,3.0,,2.0,,,,Bad roll but otherwise fine,Complete
2981,2024-07-31 13:41:04,667,602,2024-07-31,3.0,,,,,,Good on ball changes. Unchallenged,Complete
2980,2024-07-31 13:39:38,627,602,2024-07-31,3.5,,,,,,"Showing hands, decent tiebreaker",Complete
2979,2024-07-31 13:38:36,666,602,2024-07-31,3.0,,,,,,Better performance after my feedback,Complete
2978,2024-07-31 13:29:22,675,602,2024-07-31,2.5,,,,,,"Tiebreaker confusion, otherwise fine",Complete
2977,2024-07-31 13:27:54,681,602,2024-07-31,3.0,,,,,,"Solid, not amazing",Complete
2976,2024-07-31 13:20:11,663,602,2024-07-31,1.0,,,,,,Literally kicked a ball on stadium on purpose,Complete
2975,2024-07-31 13:17:40,666,602,2024-07-31,2.5,,,,,,Some tiebreaker struggles but actually okay rest of the shift. Took feedback well,Complete
2974,2024-07-31 12:27:51,562,602,2024-07-31,3.5,,,,,,Largely good but will miss the occasional thing,Complete
2973,2024-07-31 12:27:07,680,602,2024-07-31,2.5,,,,,,"Greta tennis player, mediocre ballcrew",Complete
2972,2024-07-31 12:23:51,611,602,2024-07-31,3.5,,,,,,Actually quite solid,Complete
2971,2024-07-31 12:23:34,676,602,2024-07-31,3.5,,,,,,Really solid rook,Complete
2970,2024-07-31 12:23:21,513,602,2024-07-31,4.5,,,,,,"Fast, responsive",Complete
2969,2024-07-31 11:26:30,565,599,2024-07-30,3.5,,,,,,Back: Very good in all aspects. Sometimes loafs back to his spot,Complete
2968,2024-07-31 11:20:55,535,599,2024-07-30,3.0,,,,,,Back: seems to know whats going on but has some of the worst hands,Complete
2967,2024-07-31 11:20:20,521,599,2024-07-30,4.0,,,,,,Back: fast and assertive. Did a good job with the towels after getting used to the rhythm,Complete
2966,2024-07-31 11:18:32,665,599,2024-07-30,3.0,,,,,,Net: seemed fairly quick. forgot a ball on the receiving side after running across,Complete
2965,2024-07-31 10:27:04,675,592,2024-07-30,2.0,1.5,1.0,0.5,1.5,2.0,"Shift 4 stadium:
Struggles with towels. Could speed everything up overall",Complete
2964,2024-07-31 10:25:35,554,592,2024-07-30,3.0,3.0,2.0,3.5,3.0,3.0,"Still pretty good, but threw a 1 bouncer from the back. Didn’t want to be a net because he was unwilling to kneel",Complete
2963,2024-07-31 10:24:06,649,592,2024-07-30,3.0,2.5,2.0,3.5,3.0,3.5,Solid overall. Could work on her rolls. threw a 1 bouncer.,Complete
2962,2024-07-31 10:22:15,554,592,2024-07-30,3.5,3.0,3.5,3.5,2.0,3.5,"Shift 2:
did net shift. Needs to work on the decision making on when to cross. Ok overall for a first time net shift",Complete
2961,2024-07-31 08:35:16,676,572,2024-07-30,3.5,5.0,5.0,2.0,2.0,5.0,"Balanced between a let once, needs to be quicker on the balance and sometimes would balance when too late. Did get better throughout the day with balancing. Fast kid with a good effort. Did well on freeze frame, needs to sharpen up rules for tiebreak",Complete
2960,2024-07-31 08:31:30,661,572,2024-07-30,3.0,2.5,5.0,2.5,3.0,5.0,Moved on one of the freeze frames. Doesn’t look at both ways after points. had some hesitation on the tiebreak with odd and even points. Good rolls and does a good job with switching with the other net,Complete
2959,,515,591,2024-07-30,3.0,,,,,,My first rating with the comments was supposed to be 3.5 stars.,Complete
2958,,615,591,2024-07-30,3.0,,,,,,Good back. Nothing glaring that stuck out at me. Good serving player first and good rolling.,Complete
2957,,682,591,2024-07-30,2.0,,,,,,Not the best day for her. I was her partner at back a few times throughout the day. She's hesitant/timid. Needs to work on stepping out when feeding balls in addition to serving the player first. Noticeably bouncy rolls.,Complete
2956,,560,591,2024-07-30,2.0,,,,,,Today was not great. Still timid/hesitant at back. She was on the Shapo match when he wanted towels after every point on both sides. We let everyone on the team know in advance of this but she didn't do it on court. Messed with the player's flow bc he couldn't get her attention for the towel and player had to get own towel. People on our team commented that she seems out of it while on court (not focused? Or maybe just not getting it?),Complete
2955,,674,591,2024-07-30,2.0,,,,,,Decent net. Needs to work on his overall on court awareness. Good hustle.,Complete
2954,,515,591,2024-07-30,4.0,,,,,,Good hustle today. Motivated to make it far through cuts this year. Good balancing and also made adjustments throughout the day as I gave feedback. Noticed he struggles a bit when has a less experienced back partner. Good rolls.,Complete
2953,,635,591,2024-07-30,4.0,,,,,,Great net. Reliable. Strong performance on court. Good running. Knows which side the balls go on.,Complete
2952,,615,586,2024-07-30,3.5,,,,,,having a pretty good shift considering she has two back partners that are bad a balancing. Good effort and looks very comfortable. Need to see her challenged more to give a 4.0,Complete
2951,,545,586,2024-07-30,2.5,,,,,,rolls are very bouncy. Looks better than he has in past years but still on the weaker side. Awareness has improved,Complete
2950,,661,586,2024-07-30,2.0,,,,,,solid rolls. Reasonably aware. Ball went over railing on doubles match and she directed the back to it who hadn’t seen exactly where it went. Missed her back with a ball needing to go to the other side. Also didn’t realize game was over and looked to wrong side.,Complete
2949,,675,586,2024-07-30,1.5,,,,,,looks pretty comfortable. Receiving rolls with palm down so she misses the ball sometimes. Not totally ready to deal with Azarenka’s idiosyncrasies. Moved on freeze frame. Looks decent. Gotta give 1.5 for the mistakes but close to a 2.0,Complete
2948,,554,586,2024-07-30,4.0,,,,,,wasn’t overbalancing to to 3-1 or 4-0 to account for Azerenka only taking from his side. Slow on towel recognition tho he’s likely never done it before. Otherwise very strong.,Complete
2947,,649,586,2024-07-30,4.0,,,,,,,Complete
2946,,616,586,2024-07-30,3.5,,,,,,"missed a chance to balance, stuck with all 4. Great athlete. Forgot balls switched at one point on the breaker. Could be persuaded to 4.0 but want to see more.",Complete
2945,,528,586,2024-07-30,4.5,,,,,,she does a really good job with her spacing when servicing the player… keeps the same distance following the player movements and then anticipating the balls coming back and coming to a good distance to get them. Learning towel on the fly during a tiebreaker on prime time stadium and frankly had an OUTSTANDING tiebreaker.,Complete
2944,,544,586,2024-07-30,2.0,,,,,,sometimes opts to run the balls instead of roll when it should definitely be a roll. Fell asleep on a ball with his back.,Complete
2943,,617,586,2024-07-30,2.0,,,,,,got confused once on tiebreak switch of balls. Ever so slight hesitations but you can tell. Forgot new balls. Some bad rolls too. Not his best shift for sure,Complete
2942,,613,586,2024-07-30,3.5,,,,,,a very strong 3.5 star. didn’t realize Galan had one more ball once… didn’t cost any time. Wet ball during tiebreak and Scott took it to the chair at the first opportunity very well. Forgot new balls.,Complete
2941,,551,574,2024-07-30,3.0,1.5,2.0,4.0,4.0,2.0,"Fairly solid outing as a back on stadium. Athleticism and coordination are a little lacking but not so poor that it gets in the way too significantly. I actually like him as a back potentially more than as a net, but I have yet to see much of him at back. Decision-making and order of operations was very good.",Complete
